UTC,Open,High,Low,Close,Volume
04.01.2019 16:00:00.000 UTC,12.8369,12.8585,12.825085,12.856265,11490
04.01.2019 17:00:00.000 UTC,12.8563,12.8625,12.8307,12.8444,5950
04.01.2019 18:00:00.000 UTC,12.84435,12.85225,12.835535,12.8356,6058
04.01.2019 19:00:00.000 UTC,12.835535,12.845585,12.833285,12.843734999999999,4312
04.01.2019 20:00:00.000 UTC,12.843585000000001,12.859414999999998,12.841535,12.850114999999999,3306
04.01.2019 21:00:00.000 UTC,12.849685000000001,12.853565,12.846115000000001,12.8531,1044
06.01.2019 23:00:00.000 UTC,12.85425,12.86525,12.841985000000001,12.8431,2319
07.01.2019 00:00:00.000 UTC,12.843115000000001,12.8504,12.8272,12.84996,3280
07.01.2019 01:00:00.000 UTC,12.849934999999999,12.8988,12.849335,12.889700000000001,5641
07.01.2019 02:00:00.000 UTC,12.88965,12.895585,12.882465,12.8934,3321
07.01.2019 03:00:00.000 UTC,12.893450000000001,12.897385,12.888485,12.88925,2781
07.01.2019 04:00:00.000 UTC,12.889285000000001,12.896465,12.886585,12.889385,2696
07.01.2019 05:00:00.000 UTC,12.889535,12.918050000000001,12.889385,12.915065,3050
07.01.2019 06:00:00.000 UTC,12.914864999999999,12.920065000000001,12.887735,12.898985,4269
07.01.2019 07:00:00.000 UTC,12.899000000000001,12.919015,12.896,12.914965,6434
07.01.2019 08:00:00.000 UTC,12.915065,12.924665000000001,12.899035000000001,12.909434999999998,5608
07.01.2019 09:00:00.000 UTC,12.90935,12.917235,12.905235000000001,12.9143,4334
07.01.2019 10:00:00.000 UTC,12.914349999999999,12.921365000000002,12.905635,12.909715,4070
07.01.2019 11:00:00.000 UTC,12.9097,12.915685,12.905885000000001,12.91,3165
07.01.2019 12:00:00.000 UTC,12.909585,12.930285000000001,12.908985000000001,12.923565,4181
07.01.2019 13:00:00.000 UTC,12.923549999999999,12.951265,12.92175,12.923915000000001,8206
07.01.2019 14:00:00.000 UTC,12.923865,12.93135,12.906865,12.9132,8465
07.01.2019 15:00:00.000 UTC,12.915,12.921050000000001,12.8773,12.889334999999999,11143
07.01.2019 16:00:00.000 UTC,12.889235,12.889965,12.862984999999998,12.878285,6821
07.01.2019 17:00:00.000 UTC,12.878184999999998,12.8863,12.873635,12.883385,3514
07.01.2019 18:00:00.000 UTC,12.883234999999999,12.890865,12.877134999999999,12.882935,3898
07.01.2019 19:00:00.000 UTC,12.882785,12.886815,12.878734999999999,12.884635,2720
07.01.2019 20:00:00.000 UTC,12.884735,12.890035000000001,12.868784999999999,12.889,3192
07.01.2019 21:00:00.000 UTC,12.8888,12.8926,12.884464999999999,12.8926,795
07.01.2019 23:00:00.000 UTC,12.89095,12.89715,12.888784999999999,12.889585,1082
08.01.2019 00:00:00.000 UTC,12.889634999999998,12.891935,12.878934999999998,12.891735,3053
08.01.2019 01:00:00.000 UTC,12.891684999999999,12.903015,12.862085,12.863399999999999,5581
08.01.2019 02:00:00.000 UTC,12.8635,12.87165,12.850785,12.852985,3771
08.01.2019 03:00:00.000 UTC,12.852834999999999,12.857334999999999,12.834264999999998,12.8389,3954
08.01.2019 04:00:00.000 UTC,12.83895,12.840015000000001,12.825935000000001,12.8308,2876
08.01.2019 05:00:00.000 UTC,12.83075,12.832564999999999,12.818915,12.831150000000001,3026
08.01.2019 06:00:00.000 UTC,12.831115,12.84855,12.828815,12.835035,3940
08.01.2019 07:00:00.000 UTC,12.835235,12.835235,12.817450000000001,12.828585,7200
08.01.2019 08:00:00.000 UTC,12.828285000000001,12.838515000000001,12.82425,12.8322,6008
08.01.2019 09:00:00.000 UTC,12.832149999999999,12.841484999999999,12.830300000000001,12.8361,3516
08.01.2019 10:00:00.000 UTC,12.835550000000001,12.8392,12.821935,12.836234999999999,4726
08.01.2019 11:00:00.000 UTC,12.836185,12.836835,12.828185000000001,12.834435,2880
08.01.2019 12:00:00.000 UTC,12.834185,12.841584999999998,12.8195,12.825235,3943
08.01.2019 13:00:00.000 UTC,12.824985,12.8311,12.794585000000001,12.8076,8076
08.01.2019 14:00:00.000 UTC,12.80695,12.861799999999999,12.804665,12.8503,8831
08.01.2019 15:00:00.000 UTC,12.85,12.864049999999999,12.8259,12.850999999999999,10026
08.01.2019 16:00:00.000 UTC,12.850950000000001,12.852215000000001,12.839414999999999,12.84495,6565
08.01.2019 17:00:00.000 UTC,12.844899999999999,12.870864999999998,12.83975,12.864764999999998,3703
08.01.2019 18:00:00.000 UTC,12.864815,12.869715,12.845935,12.8499,3688
08.01.2019 19:00:00.000 UTC,12.84995,12.854165,12.8428,12.852115,1424
08.01.2019 20:00:00.000 UTC,12.8515,12.853950000000001,12.844,12.853815,1832
08.01.2019 21:00:00.000 UTC,12.853915,12.855765,12.85055,12.8521,717
08.01.2019 23:00:00.000 UTC,12.84975,12.853214999999999,12.847249999999999,12.852285,1054
09.01.2019 00:00:00.000 UTC,12.85275,12.862015,12.847715,12.854085,2436
09.01.2019 01:00:00.000 UTC,12.85425,12.87175,12.85185,12.858835,3720
09.01.2019 02:00:00.000 UTC,12.8589,12.862214999999999,12.841835,12.841899999999999,3447
09.01.2019 03:00:00.000 UTC,12.841885000000001,12.845234999999999,12.83345,12.833984999999998,2313
09.01.2019 04:00:00.000 UTC,12.833935,12.833935,12.8175,12.822165,2309
09.01.2019 05:00:00.000 UTC,12.822365,12.83375,12.816585,12.826485,2256
09.01.2019 06:00:00.000 UTC,12.826335,12.830549999999999,12.813334999999999,12.8237,2778
09.01.2019 07:00:00.000 UTC,12.823635,12.837050000000001,12.81885,12.82525,4978
09.01.2019 08:00:00.000 UTC,12.825515,12.834150000000001,12.823885,12.828485,3155
09.01.2019 09:00:00.000 UTC,12.828434999999999,12.828985,12.807034999999999,12.8126,3514
09.01.2019 10:00:00.000 UTC,12.813085000000001,12.81705,12.801684999999999,12.809165,2979
09.01.2019 11:00:00.000 UTC,12.809715,12.818285,12.8049,12.8171,2402
09.01.2019 12:00:00.000 UTC,12.81705,12.817635,12.80136,12.81615,2842
09.01.2019 13:00:00.000 UTC,12.8162,12.855565,12.8162,12.84745,6551
09.01.2019 14:00:00.000 UTC,12.8475,12.898415,12.844384999999999,12.88485,11257
09.01.2019 15:00:00.000 UTC,12.884934999999999,12.918814999999999,12.883635000000002,12.901565,12062
09.01.2019 16:00:00.000 UTC,12.901485000000001,12.9085,12.877835000000001,12.8863,8829
09.01.2019 17:00:00.000 UTC,12.8862,12.9011,12.878265,12.899999999999999,4624
09.01.2019 18:00:00.000 UTC,12.899915,12.918015,12.89615,12.909949999999998,4968
09.01.2019 19:00:00.000 UTC,12.910350000000001,12.935365000000001,12.898299999999999,12.917784999999999,9031
09.01.2019 20:00:00.000 UTC,12.91785,12.939499999999999,12.9153,12.9374,3800
09.01.2019 21:00:00.000 UTC,12.937664999999999,12.938185,12.929865,12.9351,992
09.01.2019 23:00:00.000 UTC,12.9368,12.9368,12.9261,12.93,1189
10.01.2019 00:00:00.000 UTC,12.92985,12.935765,12.920549999999999,12.932400000000001,3466
10.01.2019 01:00:00.000 UTC,12.931550000000001,12.9377,12.917,12.9264,6357
10.01.2019 02:00:00.000 UTC,12.926449999999999,12.949565,12.926449999999999,12.948,3209
10.01.2019 03:00:00.000 UTC,12.948065,12.971615,12.947849999999999,12.97,4094
10.01.2019 04:00:00.000 UTC,12.970035,12.971115000000001,12.9572,12.958115,2939
10.01.2019 05:00:00.000 UTC,12.95815,12.968865000000001,12.956800000000001,12.963315,2734
10.01.2019 06:00:00.000 UTC,12.963215,12.968565000000002,12.9487,12.953035,3706
10.01.2019 07:00:00.000 UTC,12.952485,12.965965,12.950849999999999,12.95505,6018
10.01.2019 08:00:00.000 UTC,12.95495,12.970815,12.9449,12.945885,6317
10.01.2019 09:00:00.000 UTC,12.94585,12.947849999999999,12.920915,12.9309,5765
10.01.2019 10:00:00.000 UTC,12.930565000000001,12.933865,12.91655,12.9307,4196
10.01.2019 11:00:00.000 UTC,12.93075,12.944065,12.92895,12.931615,2863
10.01.2019 12:00:00.000 UTC,12.931664999999999,12.939965,12.9259,12.939915,3716
10.01.2019 13:00:00.000 UTC,12.939865000000001,12.9472,12.898485,12.899735,8460
10.01.2019 14:00:00.000 UTC,12.899585,12.9244,12.891835,12.9186,9295
10.01.2019 15:00:00.000 UTC,12.918714999999999,12.923300000000001,12.895835,12.9017,8923
10.01.2019 16:00:00.000 UTC,12.901734999999999,12.90185,12.882385,12.891735,6355
10.01.2019 17:00:00.000 UTC,12.891385,12.893065,12.876085,12.880585,4713
10.01.2019 18:00:00.000 UTC,12.880385,12.888185,12.865515,12.879035,6949
10.01.2019 19:00:00.000 UTC,12.878985,12.880085000000001,12.867685,12.8758,3732
10.01.2019 20:00:00.000 UTC,12.8757,12.876065,12.861985,12.863735,2330
10.01.2019 21:00:00.000 UTC,12.863685,12.868185,12.86195,12.864435,1266
10.01.2019 23:00:00.000 UTC,12.86785,12.881685000000001,12.86785,12.88055,1659
11.01.2019 00:00:00.000 UTC,12.8806,12.8874,12.8764,12.880265000000001,2613
11.01.2019 01:00:00.000 UTC,12.880115,12.903185,12.8798,12.899485,4473
11.01.2019 02:00:00.000 UTC,12.899535,12.91455,12.894549999999999,12.911335000000001,3154
11.01.2019 03:00:00.000 UTC,12.9115,12.917885,12.908885000000001,12.91405,2019
11.01.2019 04:00:00.000 UTC,12.91395,12.929815000000001,12.91215,12.9287,2476
11.01.2019 05:00:00.000 UTC,12.928865,12.944035,12.9259,12.940215,3460
11.01.2019 06:00:00.000 UTC,12.9402,12.945385,12.917864999999999,12.93205,3962
11.01.2019 07:00:00.000 UTC,12.93195,12.946565,12.929935,12.937014999999999,5728
11.01.2019 08:00:00.000 UTC,12.937100000000001,12.95235,12.922335,12.929515,5422
11.01.2019 09:00:00.000 UTC,12.929615,12.9367,12.92125,12.92335,4352
11.01.2019 10:00:00.000 UTC,12.9234,12.9367,12.921475000000001,12.932465,3723
11.01.2019 11:00:00.000 UTC,12.932414999999999,12.932465,12.912885,12.915985,3781
11.01.2019 12:00:00.000 UTC,12.915849999999999,12.9358,12.914214999999999,12.921,4548
11.01.2019 13:00:00.000 UTC,12.920950000000001,12.933185,12.912265,12.924900000000001,10172
11.01.2019 14:00:00.000 UTC,12.924835,12.9261,12.870735,12.88615,13126
11.01.2019 15:00:00.000 UTC,12.886185000000001,12.912415,12.884450000000001,12.903465,9441
11.01.2019 16:00:00.000 UTC,12.903565,12.9054,12.8914,12.894835,6089
11.01.2019 17:00:00.000 UTC,12.894784999999999,12.909965,12.8936,12.90295,3668
11.01.2019 18:00:00.000 UTC,12.903,12.9042,12.882584999999999,12.886534999999999,3161
11.01.2019 19:00:00.000 UTC,12.886585,12.889434999999999,12.878285,12.881685000000001,2100
11.01.2019 20:00:00.000 UTC,12.881635,12.8855,12.872335,12.884135,2481
11.01.2019 21:00:00.000 UTC,12.8841,12.885335000000001,12.87365,12.875399999999999,765
13.01.2019 23:00:00.000 UTC,12.87725,12.886985,12.875499999999999,12.882185,1395
14.01.2019 00:00:00.000 UTC,12.882135,12.897685,12.8804,12.8916,1694
14.01.2019 01:00:00.000 UTC,12.891684999999999,12.927785,12.888784999999999,12.924,4572
14.01.2019 02:00:00.000 UTC,12.924515,12.926134999999999,12.903335,12.90345,3231
14.01.2019 03:00:00.000 UTC,12.903385,12.916115000000001,12.903335,12.91005,2594
14.01.2019 04:00:00.000 UTC,12.910015000000001,12.91375,12.902715,12.905899999999999,1130
14.01.2019 05:00:00.000 UTC,12.9058,12.922365,12.903,12.918985,1753
14.01.2019 06:00:00.000 UTC,12.919084999999999,12.926165000000001,12.9062,12.915099999999999,3297
14.01.2019 07:00:00.000 UTC,12.915035,12.935565,12.9033,12.932715,6944
14.01.2019 08:00:00.000 UTC,12.932665,12.942535,12.920815,12.938134999999999,5361
14.01.2019 09:00:00.000 UTC,12.938234999999999,12.9466,12.932185,12.939165,4916
14.01.2019 10:00:00.000 UTC,12.9392,12.956965,12.9373,12.952465,4617
14.01.2019 11:00:00.000 UTC,12.952515,12.958965,12.9423,12.956914999999999,5450
14.01.2019 12:00:00.000 UTC,12.95675,12.95675,12.934285,12.953534999999999,5442
14.01.2019 13:00:00.000 UTC,12.953434999999999,12.957934999999999,12.885185,12.899049999999999,8097
14.01.2019 14:00:00.000 UTC,12.89895,12.931915,12.896085,12.922415,8381
14.01.2019 15:00:00.000 UTC,12.922215000000001,12.929485,12.900335,12.9054,7291
14.01.2019 16:00:00.000 UTC,12.905265,12.908650000000002,12.8942,12.9068,6068
14.01.2019 17:00:00.000 UTC,12.906749999999999,12.921714999999999,12.902249999999999,12.917684999999999,3010
14.01.2019 18:00:00.000 UTC,12.9177,12.921199999999999,12.90765,12.91695,2488
14.01.2019 19:00:00.000 UTC,12.916934999999999,12.924199999999999,12.911850000000001,12.919715,2215
14.01.2019 20:00:00.000 UTC,12.9198,12.919915,12.9114,12.916415,1705
14.01.2019 21:00:00.000 UTC,12.917,12.920515,12.914135,12.9156,543
14.01.2019 23:00:00.000 UTC,12.9208,12.92655,12.91435,12.915715,1490
15.01.2019 00:00:00.000 UTC,12.915700000000001,12.917985,12.90475,12.91295,2416
15.01.2019 01:00:00.000 UTC,12.912965,12.93465,12.910115000000001,12.931149999999999,3680
15.01.2019 02:00:00.000 UTC,12.931315,12.934515000000001,12.921215,12.926665,2760
15.01.2019 03:00:00.000 UTC,12.9267,12.927665000000001,12.912935000000001,12.914100000000001,2553
15.01.2019 04:00:00.000 UTC,12.91315,12.917,12.91145,12.913385,1259
15.01.2019 05:00:00.000 UTC,12.913335,12.9163,12.902685,12.913915,3201
15.01.2019 06:00:00.000 UTC,12.9137,12.9137,12.8995,12.908185,3234
15.01.2019 07:00:00.000 UTC,12.908135000000001,12.9134,12.894535000000001,12.896785,4461
15.01.2019 08:00:00.000 UTC,12.897185,12.898485,12.879235000000001,12.889685,5489
15.01.2019 09:00:00.000 UTC,12.890035000000001,12.8962,12.876285,12.888285,5438
15.01.2019 10:00:00.000 UTC,12.888435000000001,12.896149999999999,12.88495,12.8914,4762
15.01.2019 11:00:00.000 UTC,12.8915,12.91309,12.8902,12.912365000000001,2731
15.01.2019 12:00:00.000 UTC,12.912265,12.921515,12.9058,12.90935,4635
15.01.2019 13:00:00.000 UTC,12.9094,12.933815,12.883600000000001,12.930665000000001,7752
15.01.2019 14:00:00.000 UTC,12.930715,12.947,12.9217,12.94505,7757
15.01.2019 15:00:00.000 UTC,12.945035,12.947685,12.907035,12.9124,9463
15.01.2019 16:00:00.000 UTC,12.912385,12.912385,12.877635,12.879885000000002,9198
15.01.2019 17:00:00.000 UTC,12.879835,12.891835,12.867935,12.880835000000001,6612
15.01.2019 18:00:00.000 UTC,12.880385,12.888200000000001,12.871585,12.887915,4592
15.01.2019 19:00:00.000 UTC,12.887865,12.90625,12.885,12.904185,7209
15.01.2019 20:00:00.000 UTC,12.904715,12.90925,12.889289999999999,12.89105,4995
15.01.2019 21:00:00.000 UTC,12.891214999999999,12.895765,12.889665,12.8949,723
15.01.2019 23:00:00.000 UTC,12.899049999999999,12.8997,12.892265,12.897,1038
16.01.2019 00:00:00.000 UTC,12.896985,12.909749999999999,12.89595,12.907565,2134
16.01.2019 01:00:00.000 UTC,12.907715,12.912500000000001,12.891684999999999,12.89265,3488
16.01.2019 02:00:00.000 UTC,12.8927,12.902065,12.891385,12.896,2620
16.01.2019 03:00:00.000 UTC,12.895900000000001,12.8966,12.884435,12.8887,2563
16.01.2019 04:00:00.000 UTC,12.8888,12.89905,12.8888,12.896885000000001,1846
16.01.2019 05:00:00.000 UTC,12.896935,12.920165,12.896049999999999,12.917465,3194
16.01.2019 06:00:00.000 UTC,12.917449999999999,12.928014999999998,12.909115,12.91095,3225
16.01.2019 07:00:00.000 UTC,12.91085,12.921315,12.894649999999999,12.898064999999999,6149
16.01.2019 08:00:00.000 UTC,12.898215,12.917864999999999,12.89775,12.9086,5759
16.01.2019 09:00:00.000 UTC,12.90865,12.908735,12.894884999999999,12.899384999999999,3786
16.01.2019 10:00:00.000 UTC,12.899284999999999,12.903585,12.892385,12.894784999999999,4128
16.01.2019 11:00:00.000 UTC,12.894735,12.896835,12.884699999999999,12.888034999999999,3889
16.01.2019 12:00:00.000 UTC,12.888085,12.89695,12.879435,12.88915,5378
16.01.2019 13:00:00.000 UTC,12.88925,12.909215,12.88925,12.90225,5519
16.01.2019 14:00:00.000 UTC,12.902315000000002,12.926414999999999,12.902315000000002,12.925965,7391
16.01.2019 15:00:00.000 UTC,12.926015,12.950835,12.922934999999999,12.9306,8667
16.01.2019 16:00:00.000 UTC,12.930399999999999,12.95025,12.930015000000001,12.94775,5705
16.01.2019 17:00:00.000 UTC,12.947735,12.950315,12.9345,12.938600000000001,3605
16.01.2019 18:00:00.000 UTC,12.93855,12.9417,12.92895,12.934864999999999,2773
16.01.2019 19:00:00.000 UTC,12.934664999999999,12.9394,12.92305,12.932665,3162
16.01.2019 20:00:00.000 UTC,12.93285,12.93805,12.925564999999999,12.932215,3199
16.01.2019 21:00:00.000 UTC,12.93205,12.93835,12.930800000000001,12.937000000000001,767
16.01.2019 23:00:00.000 UTC,12.9417,12.941815,12.93005,12.930385000000001,1772
17.01.2019 00:00:00.000 UTC,12.93035,12.940764999999999,12.930064999999999,12.940535,1740
17.01.2019 01:00:00.000 UTC,12.940285,12.950614999999999,12.940285,12.948715,3199
17.01.2019 02:00:00.000 UTC,12.948615,12.9544,12.933185,12.93425,3276
17.01.2019 03:00:00.000 UTC,12.934265,12.93515,12.9204,12.925985,3178
17.01.2019 04:00:00.000 UTC,12.925934999999999,12.926435000000001,12.914135,12.915600000000001,2081
17.01.2019 05:00:00.000 UTC,12.91555,12.9274,12.914484999999999,12.927299999999999,1836
17.01.2019 06:00:00.000 UTC,12.927235,12.932165000000001,12.920385,12.926715,2432
17.01.2019 07:00:00.000 UTC,12.926665,12.930050000000001,12.91395,12.92985,5766
17.01.2019 08:00:00.000 UTC,12.929635000000001,12.9506,12.923335000000002,12.940615000000001,5309
17.01.2019 09:00:00.000 UTC,12.940715,12.94755,12.9359,12.942665,2869
17.01.2019 10:00:00.000 UTC,12.942464999999999,12.945364999999999,12.937685,12.943265,2728
17.01.2019 11:00:00.000 UTC,12.943215,12.95035,12.9392,12.941215,3328
17.01.2019 12:00:00.000 UTC,12.9411,12.945815,12.936715,12.93925,2439
17.01.2019 13:00:00.000 UTC,12.939385000000001,12.9411,12.896885000000001,12.916435,9218
17.01.2019 14:00:00.000 UTC,12.916485000000002,12.922035000000001,12.899550000000001,12.907565,8584
17.01.2019 15:00:00.000 UTC,12.907599999999999,12.915485,12.889035,12.905114999999999,9051
17.01.2019 16:00:00.000 UTC,12.905065,12.925564999999999,12.904715,12.9165,5947
17.01.2019 17:00:00.000 UTC,12.916615,12.922915,12.911864999999999,12.920815000000001,2396
17.01.2019 18:00:00.000 UTC,12.920565,12.931885,12.918765,12.9238,3660
17.01.2019 19:00:00.000 UTC,12.923915000000001,12.933250000000001,12.896435,12.90845,6463
17.01.2019 20:00:00.000 UTC,12.9084,12.925635,12.9072,12.918765,6333
17.01.2019 21:00:00.000 UTC,12.918714999999999,12.923115,12.917449999999999,12.92005,819
17.01.2019 23:00:00.000 UTC,12.92285,12.925885000000001,12.9192,12.92385,880
18.01.2019 00:00:00.000 UTC,12.9239,12.924965,12.906085000000001,12.911985,2344
18.01.2019 01:00:00.000 UTC,12.911999999999999,12.920314999999999,12.905664999999999,12.908965,3875
18.01.2019 02:00:00.000 UTC,12.909015,12.918365000000001,12.90395,12.9141,2779
18.01.2019 03:00:00.000 UTC,12.91405,12.924534999999999,12.913834999999999,12.918085000000001,1969
18.01.2019 04:00:00.000 UTC,12.91825,12.922049999999999,12.91655,12.9202,1392
18.01.2019 05:00:00.000 UTC,12.92015,12.921065,12.9094,12.91205,1364
18.01.2019 06:00:00.000 UTC,12.911484999999999,12.92295,12.90935,12.9214,2230
18.01.2019 07:00:00.000 UTC,12.920985,12.922699999999999,12.89955,12.90165,3566
18.01.2019 08:00:00.000 UTC,12.9017,12.90275,12.877835000000001,12.88715,4175
18.01.2019 09:00:00.000 UTC,12.8873,12.8881,12.836884999999999,12.852035,5590
18.01.2019 10:00:00.000 UTC,12.85205,12.860185000000001,12.8508,12.860085,3772
18.01.2019 11:00:00.000 UTC,12.860035,12.862,12.848415,12.848514999999999,2553
18.01.2019 12:00:00.000 UTC,12.848565,12.865465,12.846364999999999,12.85925,3808
18.01.2019 13:00:00.000 UTC,12.859235,12.85935,12.812985000000001,12.833285,7496
18.01.2019 14:00:00.000 UTC,12.833185,12.838965000000002,12.818684999999999,12.832664999999999,8655
18.01.2019 15:00:00.000 UTC,12.834635,12.855515,12.823635,12.833950000000002,10461
18.01.2019 16:00:00.000 UTC,12.8341,12.845265000000001,12.82015,12.825465000000001,6656
18.01.2019 17:00:00.000 UTC,12.825714999999999,12.834135,12.8236,12.82675,3493
18.01.2019 18:00:00.000 UTC,12.826735,12.835564999999999,12.823834999999999,12.824835,3571
18.01.2019 19:00:00.000 UTC,12.824935,12.8306,12.8204,12.82125,2244
18.01.2019 20:00:00.000 UTC,12.821265,12.82325,12.806935,12.807134999999999,2488
18.01.2019 21:00:00.000 UTC,12.807549999999999,12.817585000000001,12.807134999999999,12.8163,920
20.01.2019 23:00:00.000 UTC,12.816400000000002,12.833585,12.816400000000002,12.8266,1394
21.01.2019 00:00:00.000 UTC,12.82665,12.8361,12.825914999999998,12.835284999999999,1936
21.01.2019 01:00:00.000 UTC,12.835235,12.836235,12.82405,12.830575,3260
21.01.2019 02:00:00.000 UTC,12.830475,12.83315,12.825935000000001,12.828185,1349
21.01.2019 03:00:00.000 UTC,12.828235,12.82965,12.816385,12.818785,2201
21.01.2019 04:00:00.000 UTC,12.818735,12.8219,12.81315,12.814465,1523
21.01.2019 05:00:00.000 UTC,12.814499999999999,12.817464999999999,12.811464999999998,12.81565,2066
21.01.2019 06:00:00.000 UTC,12.81575,12.832165,12.81475,12.83025,2132
21.01.2019 07:00:00.000 UTC,12.830235,12.8351,12.823,12.826149999999998,3444
